Species,Owner,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Color,Category.Two.Defects,altitude_mean_meters,categoria_altitud,Nombre_Comercial,Puntaje_Real,Puntaje_Predicho,Clasificacion_Real,Clasificacion_Predicha,Acierto
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"June 21st, 2013",Caturra,Washed / Wet,7.5,7.42,7.5,7.5,7.5,7.58,7.33,82.33,0.0,0,Green,1,1750.0,Alta (Arabica),Heritage EXP,82.33,83.64853651086844,Estándar,Premium,No
Arabica,alfredo bojalil,Mexico,"la concordia, chiapas",250,1 kg,AMECAFE,"March 15th, 2013",Typica,Washed / Wet,7.67,7.5,7.42,7.5,7.42,7.42,7.42,82.33,0.12,0,Green,3,1300.0,Media (Arabica),Origins ALF,82.33,81.70191006222773,Estándar,Estándar,Sí
Arabica,michael gavina,Costa Rica,Other,275,1 kg,Specialty Coffee Association,"October 9th, 2012",Caturra,Washed / Wet,7.92,7.58,7.25,7.75,7.92,7.58,7.67,82.33,0.0,0,Green,14,1300.0,Media (Arabica),Private Reserve MIC,82.33,82.65623906661703,Estándar,Premium,No
Arabica,juan luis alvarado romero,Guatemala,Other,275,69 kg,Asociacion Nacional Del Café,"October 5th, 2012",Bourbon,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.33,7.33,82.33,0.11,0,Green,3,534.19248,Baja (Arabica),Mill JUA,82.33,82.67208568140568,Estándar,Premium,No
Arabica,saul m. hernandez ramirez,Mexico,Other,10,1 kg,AMECAFE,"September 27th, 2012",Typica,Natural / Dry,7.58,7.67,7.58,7.33,7.0,7.58,7.58,82.33,0.15,1,Green,8,441.0,Baja (Arabica),Origins SAU,82.33,81.80260830487306,Estándar,Estándar,Sí
Arabica,manuel herrera juarez,Mexico,veracruz,10,1 kg,AMECAFE,"August 31st, 2012",Bourbon,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,7.0,82.33,0.13,0,Green,9,1170.0,Media (Arabica),Mill MAN,82.33,81.09140873839767,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"May 23rd, 2012",Bourbon,Washed / Wet,7.5,7.67,7.33,7.5,7.33,7.5,7.5,82.33,0.1,2,Green,5,399.4830720000001,Baja (Arabica),Mill JUA,82.33,81.45061465268877,Estándar,Estándar,Sí
Arabica,nucoffee,Brazil,Other,16,60 kg,NUCOFFEE,"April 11th, 2012",Mundo Novo,Natural / Dry,7.58,7.5,7.42,7.5,7.5,7.42,7.42,82.33,0.12,0,Green,2,1100.0,Media (Arabica),Heritage NUC,82.33,82.23014344659549,Estándar,Estándar,Sí
Arabica,maria luisa del carmen rojas narvaez,Mexico,Other,10,1 kg,AMECAFE,"March 5th, 2012",Typica,Washed / Wet,8.0,7.75,7.33,7.33,7.08,7.67,7.83,82.33,0.11,0,Green,0,1300.0,Media (Arabica),Heritage MAR,82.33,82.06412419862838,Estándar,Estándar,Sí
Arabica,nucoffee,Brazil,south of minas,44,60 kg,NUCOFFEE,"February 17th, 2012",Mundo Novo,Washed / Wet,7.58,7.58,7.25,7.58,7.42,7.5,7.42,82.33,0.11,0,Green,2,950.0,Baja (Arabica),Heritage NUC,82.33,82.10492444284048,Estándar,Estándar,Sí
Arabica,carcafe ltda ci,Colombia,huila,250,70 kg,Almacafé,"January 31st, 2012",Caturra,Natural / Dry,7.83,7.58,7.33,7.25,7.58,7.42,7.33,82.33,0.0,0,Green,0,442.0,Baja (Arabica),Mill CAR,82.33,83.12573955288,Estándar,Premium,No
Arabica,klem organics,Brazil,Other,1062,5 kg,Specialty Coffee Association,"November 15th, 2017",Catuai,Washed / Wet,7.58,7.5,7.25,7.42,7.67,7.33,7.5,82.25,0.09,2,Green,10,1100.0,Media (Arabica),Mill KLE,82.25,81.6107203274728,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,1,10 kg,Blossom Valley International,"February 13th, 2017",Typica,Washed / Wet,7.0,7.08,7.0,7.17,7.0,7.0,10.0,82.25,0.1,0,Blue-Green,0,750.0,Baja (Arabica),Select Harvest CQI,82.25,82.15021460335382,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,Other,275,69 kg,Asociacion Nacional Del Café,"August 31st, 2016",Pacas,Washed / Wet,7.67,7.5,7.25,7.67,7.42,7.42,7.33,82.25,0.11,0,Green,2,1450.0,Media (Arabica),Mill JUA,82.25,82.87271188593816,Estándar,Premium,No
Arabica,ipanema coffees,Brazil,south of minas,180,2 kg,Brazil Specialty Coffee Association,"October 8th, 2015",Yellow Bourbon,Natural / Dry,7.42,7.67,7.5,7.08,7.5,7.42,7.67,82.25,0.0,0,Green,9,1.0,Baja (Arabica),Private Reserve IPA,82.25,82.1879135816577,Estándar,Estándar,Sí
Arabica,consejo salvadoreño del café,El Salvador,Other,275,1 kg,Salvadoran Coffee Council,"July 8th, 2015",Bourbon,Washed / Wet,7.58,7.67,7.5,7.67,7.83,8.42,7.58,82.25,0.12,0,Green,0,1500.0,Alta (Arabica),Heritage CON,82.25,82.97204350103878,Estándar,Premium,No
Arabica,cadexsa,Honduras,marcala,275,1 kg,Instituto Hondureño del Café,"April 15th, 2015",Catuai,Washed / Wet,7.58,7.5,7.42,7.58,7.42,7.42,7.33,82.25,0.11,0,Green,2,1350.0,Media (Arabica),Select Harvest CAD,82.25,81.61540372900213,Estándar,Estándar,Sí
Arabica,afca,Malawi,Other,10,60 kg,Africa Fine Coffee Association,"November 4th, 2014",Gesha,Washed / Wet,7.58,7.42,7.33,7.42,7.58,7.5,7.42,82.25,0.13,0,Blue-Green,0,1180.0,Media (Arabica),Private Reserve AFC,82.25,82.14975312374115,Estándar,Estándar,Sí
Arabica,ipanema coffees,Brazil,south of minas,320,2 kg,Specialty Coffee Association,"October 16th, 2014",Bourbon,Natural / Dry,7.75,7.58,7.42,7.42,7.33,7.33,7.42,82.25,0.11,0,Green,0,1100.0,Media (Arabica),Private Reserve IPA,82.25,82.70830009032487,Estándar,Premium,No
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,35,60 kg,Blossom Valley International,"December 26th, 2013",Typica,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,7.25,82.25,0.11,0,Green,0,650.0,Baja (Arabica),Select Harvest CQI,82.25,81.67501097078674,Estándar,Estándar,Sí
Arabica,jesus carlos cardenas valdivia,Mexico,veracruz,150,1 kg,AMECAFE,"July 19th, 2013",Mundo Novo,Washed / Wet,7.58,7.58,7.42,7.42,7.42,7.42,7.42,82.25,0.12,0,Blue-Green,4,1338.0,Media (Arabica),Mill JES,82.25,82.3500106058976,Estándar,Estándar,Sí
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,6,100 lbs,Specialty Coffee Association,"May 3rd, 2013",Hawaiian Kona,Natural / Dry,7.33,7.42,7.5,7.67,7.5,7.42,7.42,82.25,0.0,0,Blue-Green,1,157.93516800000003,Baja (Arabica),Private Reserve KON,82.25,83.38244128495745,Estándar,Premium,No
Arabica,saul m. hernandez ramirez,Mexico,Other,10,1 kg,AMECAFE,"September 27th, 2012",Bourbon,Washed / Wet,7.58,7.58,7.5,7.17,7.42,7.42,7.58,82.25,0.16,3,Green,8,533.0,Baja (Arabica),Origins SAU,82.25,81.71803668689327,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,antigua,275,69 kg,Asociacion Nacional Del Café,"September 19th, 2012",Bourbon,Washed / Wet,7.5,7.5,7.33,7.58,7.67,7.33,7.33,82.25,0.11,0,Green,2,423.9165715200001,Baja (Arabica),Mill JUA,82.25,82.63217692220647,Estándar,Premium,No
Arabica,manuel herrera juarez,Mexico,veracruz,10,1 kg,AMECAFE,"August 31st, 2012",Bourbon,Washed / Wet,7.5,7.58,7.42,7.67,7.33,7.42,7.33,82.25,0.13,0,Green,3,1170.0,Media (Arabica),Mill MAN,82.25,81.78070141276244,Estándar,Estándar,Sí
Arabica,guillermo rojas saldana,Mexico,Other,40,1 kg,AMECAFE,"August 30th, 2012",Typica,Washed / Wet,7.67,7.58,7.33,7.5,7.42,7.42,7.33,82.25,0.12,0,Green,13,1250.0,Media (Arabica),Private Reserve GUI,82.25,80.95228052555204,Estándar,Estándar,Sí
Arabica,adam kline,El Salvador,Other,288,1 kg,Specialty Coffee Association,"August 21st, 2012",Other,Washed / Wet,7.75,7.33,7.33,7.5,7.5,7.5,7.33,82.25,0.0,2,Green,5,1350.0,Media (Arabica),Select Harvest ADA,82.25,82.8283980922295,Estándar,Premium,No
Arabica,sergio de la vequia bernardi,Mexico,veracruz,250,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.33,7.58,7.42,7.67,7.33,7.5,7.42,82.25,0.11,0,Green,0,1100.0,Media (Arabica),Origins SER,82.25,81.85729692934277,Estándar,Estándar,Sí
Arabica,organizaciones de productores de cafe colimense,Mexico,Other,250,1 kg,AMECAFE,"April 2nd, 2012",Typica,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,7.42,82.25,0.1,0,Green,3,900.0,Baja (Arabica),Origins ORG,82.25,81.88695839544837,Estándar,Estándar,Sí
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"February 22nd, 2012",Caturra,Washed / Wet,7.5,7.42,7.67,7.33,7.58,7.33,7.42,82.25,0.12,0,Green,1,1750.0,Alta (Arabica),Heritage EXP,82.25,83.0058912615207,Estándar,Premium,No
Arabica,racafe & cia s.c.a,Colombia,huila,100,70 kg,Almacafé,"February 9th, 2012",Caturra,Washed / Wet,7.67,7.33,7.33,7.33,7.5,7.5,7.58,82.25,0.11,0,Green,0,1775.0,Alta (Arabica),Heritage RAC,82.25,83.09729895855493,Estándar,Premium,No
Arabica,nucoffee,Brazil,Other,84,60 kg,NUCOFFEE,"January 23rd, 2012",Other,Natural / Dry,7.67,7.58,7.42,7.0,7.5,7.58,7.5,82.25,0.12,0,Green,1,1000.0,Media (Arabica),Heritage NUC,82.25,82.1499940543793,Estándar,Estándar,Sí
Arabica,racafe & cia s.c.a,Colombia,cauca,149,70 kg,Almacafé,"March 1st, 2011",Caturra,Washed / Wet,7.17,7.25,7.58,7.25,7.58,7.67,7.75,82.25,0.22,0,Green,2,1750.0,Alta (Arabica),Heritage RAC,82.25,82.21491270856446,Estándar,Estándar,Sí
Arabica,ipanema coffees,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,"August 16th, 2016",Bourbon,Natural / Dry,7.42,7.42,7.5,7.42,7.42,7.5,7.5,82.17,0.11,0,Green,5,934.0,Baja (Arabica),Private Reserve IPA,82.17,82.58560374800088,Estándar,Premium,No
Arabica,bismarck castro,Honduras,comayagua,200,69 kg,Instituto Hondureño del Café,"June 9th, 2016",Caturra,Washed / Wet,7.5,7.5,7.17,7.42,7.5,7.5,7.58,82.17,0.11,0,Blue-Green,2,1500.0,Alta (Arabica),Heritage BIS,82.17,82.27023119086972,Estándar,Estándar,Sí
Arabica,"bencafe, s. a.",Nicaragua,jinotega,275,69 kg,Instituto Hondureño del Café,"March 15th, 2016",Caturra,Washed / Wet,7.5,7.5,7.33,7.42,7.5,7.42,7.5,82.17,0.1,0,Green,1,1000.0,Media (Arabica),Origins BEN,82.17,81.75766204736942,Estándar,Estándar,Sí
Arabica,langiro farm group,"Tanzania, United Republic Of",Other,30,80 kg,Africa Fine Coffee Association,"November 16th, 2015",Bourbon,Washed / Wet,7.58,7.42,7.42,7.33,7.5,7.42,7.5,82.17,0.13,1,Green,6,1650.0,Alta (Arabica),Select Harvest LAN,82.17,81.98714565244491,Estándar,Estándar,Sí
Arabica,ibero coffee trading co (t) ltd,"Tanzania, United Republic Of",Other,300,60 kg,Tanzanian Coffee Board,"October 20th, 2015",Other,Washed / Wet,7.42,7.42,7.42,7.5,7.5,7.33,7.58,82.17,0.12,0,Green,1,1600.0,Alta (Arabica),Heritage IBE,82.17,82.40016938014895,Estándar,Estándar,Sí
Arabica,ipanema coffees,Brazil,south of minas,320,2 kg,Brazil Specialty Coffee Association,"October 8th, 2015",Yellow Bourbon,Natural / Dry,6.92,7.58,7.42,7.33,7.83,7.5,7.58,82.17,0.0,0,Green,1,1.0,Baja (Arabica),Private Reserve IPA,82.17,82.27002024592107,Estándar,Estándar,Sí
Arabica,doi tung development project,Thailand,thailand,1,1 kg,Specialty Coffee Association,"June 9th, 2015",Caturra,Washed / Wet,7.42,7.42,7.17,7.75,7.25,7.67,7.5,82.17,0.12,0,Blue-Green,0,800.0,Baja (Arabica),Origins DOI,82.17,82.63069745011191,Estándar,Premium,No
Arabica,cadexsa,Honduras,marcala,275,1 kg,Instituto Hondureño del Café,"April 15th, 2015",Catuai,Washed / Wet,7.67,7.5,7.25,7.42,7.58,7.42,7.33,82.17,0.11,0,Green,2,1350.0,Media (Arabica),Select Harvest CAD,82.17,81.61540372900213,Estándar,Estándar,Sí
Arabica,essencecoffee,Guatemala,Other,250,69 kg,Blossom Valley International,"March 21st, 2015",Bourbon,Washed / Wet,7.42,7.42,7.5,7.5,7.42,7.5,7.42,82.17,0.09,0,Blue-Green,4,1500.0,Alta (Arabica),Private Reserve ESS,82.17,83.42633321363581,Estándar,Premium,No
Arabica,bourbon specialty coffees,Brazil,cerrado,300,60 kg,Brazil Specialty Coffee Association,"January 15th, 2015",Mundo Novo,Natural / Dry,7.58,7.5,7.42,7.25,7.5,7.42,7.5,82.17,0.12,0,Green,1,1000.0,Media (Arabica),Origins BOU,82.17,81.90304752194025,Estándar,Estándar,Sí
Arabica,tembo coffee company ltd,"Tanzania, United Republic Of",Other,10,60 kg,Africa Fine Coffee Association,"December 15th, 2014",Other,Washed / Wet,7.75,7.42,7.42,7.58,7.33,7.42,7.25,82.17,0.12,0,Green,1,1700.0,Alta (Arabica),Heritage TEM,82.17,82.54551348606984,Estándar,Premium,No
Arabica,j.andrade,Mexico,veracruz,200,1 kg,AMECAFE,"July 15th, 2014",Other,Washed / Wet,7.42,7.33,7.17,7.42,7.33,8.17,7.33,82.17,0.12,0,Green,0,1100.0,Media (Arabica),Private Reserve J.A,82.17,82.16376008837908,Estándar,Estándar,Sí
Arabica,lusso lab,Mexico,"la concordia, chiapas",2,2 kg,Specialty Coffee Association,"April 10th, 2014",Other,Washed / Wet,7.5,7.5,7.33,7.42,7.5,7.42,7.5,82.17,0.1,1,Green,1,1400.0,Media (Arabica),Mill LUS,82.17,82.3931869332703,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,60,60 kg,Blossom Valley International,"December 26th, 2013",Typica,Other,7.5,7.5,7.5,7.5,7.5,7.5,7.17,82.17,0.11,0,Green,0,1200.0,Media (Arabica),Select Harvest CQI,82.17,82.13010525067097,Estándar,Estándar,Sí
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan dist., tainan city 臺南市東山區",80,10 kg,Specialty Coffee Association,"May 29th, 2013",Typica,Washed / Wet,7.67,7.5,7.5,7.17,7.17,7.58,7.58,82.17,0.0,0,Green,0,800.0,Baja (Arabica),Heritage LIN,82.17,82.09040375948086,Estándar,Estándar,Sí
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"March 20th, 2013",Caturra,Washed / Wet,7.33,7.25,7.25,7.58,7.75,7.5,7.5,82.17,0.0,0,Blue-Green,1,1750.0,Alta (Arabica),Heritage EXP,82.17,83.64998308649446,Estándar,Premium,No
Arabica,saul m. hernandez ramirez,Mexico,Other,10,1 kg,AMECAFE,"September 27th, 2012",Typica,Washed / Wet,7.5,7.67,7.0,7.5,7.33,7.5,7.67,82.17,0.15,1,Green,9,1144.0,Media (Arabica),Origins SAU,82.17,81.23538463843175,Estándar,Estándar,Sí
Arabica,the coffee source inc.,Guatemala,oriente,250,1 kg,Specialty Coffee Association,"August 2nd, 2012",Caturra,Washed / Wet,7.25,7.75,7.0,7.75,8.17,7.75,7.17,82.17,0.12,0,Green,2,1350.0,Media (Arabica),Origins THE,82.17,82.24030723758615,Estándar,Estándar,Sí
Arabica,salvador caro carrion,Mexico,Other,200,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.5,7.58,7.25,7.5,7.5,7.33,7.5,82.17,0.12,0,Green,4,1000.0,Media (Arabica),Private Reserve SAL,82.17,81.7375417765255,Estándar,Estándar,Sí
Arabica,organizaciones de productores de cafe colimense,Mexico,Other,60,1 kg,AMECAFE,"July 2nd, 2012",Typica,Washed / Wet,7.0,7.67,7.5,7.5,7.42,7.5,7.58,82.17,0.1,0,Green,1,1200.0,Media (Arabica),Origins ORG,82.17,82.06986524335454,Estándar,Estándar,Sí
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"February 9th, 2011",Caturra,Washed / Wet,7.58,7.67,7.42,7.17,7.17,7.75,7.42,82.17,0.08,0,Green,0,1800.0,Premium (Arabica),Heritage EXP,82.17,83.4144118694287,Estándar,Premium,No
Arabica,sanjava coffee,Indonesia,Other,2,1 kg,Specialty Coffee Association of Indonesia,"August 3rd, 2017",Bourbon,Washed / Wet,7.5,7.5,7.42,7.42,7.5,7.42,7.33,82.08,0.15,0,Blue-Green,3,1300.0,Media (Arabica),Select Harvest SAN,82.08,82.15608291220354,Estándar,Estándar,Sí
Arabica,raúl vargas,Colombia,huila,275,70 kg,Almacafé,"February 20th, 2017",Caturra,Washed / Wet,7.75,7.58,7.42,7.67,7.83,7.58,7.58,82.08,0.0,0,Green,6,1750.0,Alta (Arabica),Origins RAÚ,82.08,83.71506735253743,Estándar,Premium,No
Arabica,ipanema coffees,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,"August 16th, 2016",Bourbon,Natural / Dry,7.42,7.58,7.42,7.5,7.42,7.25,7.5,82.08,0.11,0,Green,3,894.0,Baja (Arabica),Private Reserve IPA,82.08,82.62629892259149,Estándar,Premium,No
Arabica,ipanema coffees,Brazil,south of minas,320,2 kg,Brazil Specialty Coffee Association,"October 8th, 2015",Yellow Bourbon,Natural / Dry,7.25,7.25,7.58,7.58,7.25,7.92,7.25,82.08,0.0,0,Green,1,1.0,Baja (Arabica),Private Reserve IPA,82.08,82.27002024592107,Estándar,Estándar,Sí
Arabica,"cafetalera internacional cafinter, s.a.",Costa Rica,Other,275,350 kg,Specialty Coffee Association of Costa Rica,"April 10th, 2015",Caturra,Washed / Wet,7.75,7.42,7.42,7.25,7.17,7.42,7.67,82.08,0.0,0,Blue-Green,0,1300.0,Media (Arabica),Select Harvest CAF,82.08,83.8586087920595,Estándar,Premium,No
Arabica,balam hinyula,"Tanzania, United Republic Of",Other,300,2 kg,Tanzanian Coffee Board,"March 25th, 2015",Bourbon,Washed / Wet,7.42,7.33,7.42,7.42,7.5,7.58,7.42,82.08,0.12,0,Green,5,1500.0,Alta (Arabica),Private Reserve BAL,82.08,82.04930698110137,Estándar,Estándar,Sí
Arabica,ngorogoro convenant estate,"Tanzania, United Republic Of",Other,1,60 kg,Africa Fine Coffee Association,"January 8th, 2015",Other,Washed / Wet,7.42,7.5,7.5,7.33,7.33,7.5,7.5,82.08,0.12,0,Green,3,1600.0,Alta (Arabica),Mill NGO,82.08,82.34436876804409,Estándar,Estándar,Sí
Arabica,cafe politico,Colombia,Other,1,5 lbs,Specialty Coffee Association,"September 12th, 2014",Caturra,Washed / Wet,7.5,7.42,7.42,7.42,7.67,7.42,7.25,82.08,0.11,1,Green,0,1750.0,Alta (Arabica),Select Harvest CAF,82.08,83.02149009304922,Estándar,Premium,No
Arabica,"ceca, s.a.",Costa Rica,Other,150,69 kg,Specialty Coffee Association of Costa Rica,"March 21st, 2014",Caturra,Washed / Wet,7.58,7.33,7.33,7.33,7.5,7.67,7.33,82.08,0.11,0,Green,2,13.0,Baja (Arabica),Select Harvest CEC,82.08,82.18029786047379,Estándar,Estándar,Sí
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,4,100 lbs,Specialty Coffee Association,"November 26th, 2012",Hawaiian Kona,Natural / Dry,7.25,7.58,7.58,7.25,7.5,7.42,7.5,82.08,0.11,0,Blue-Green,0,157.93516800000003,Baja (Arabica),Private Reserve KON,82.08,82.85324706725767,Estándar,Premium,No
Arabica,"el equimite, cafetal biodinámico",Mexico,coatepec,35,1 kg,AMECAFE,"September 10th, 2012",Typica,Washed / Wet,7.42,7.58,7.5,7.33,7.42,7.42,7.42,82.08,0.13,0,Green,7,1300.0,Media (Arabica),Origins EL ,82.08,81.14550625226406,Estándar,Estándar,Sí
Arabica,julio perez hernandez,Mexico,Other,250,1 kg,AMECAFE,"August 30th, 2012",Typica,Washed / Wet,7.5,7.42,7.42,7.5,7.25,7.5,7.5,82.08,0.13,3,Green,13,1800.0,Premium (Arabica),Heritage JUL,82.08,81.35110847526738,Estándar,Estándar,Sí
Arabica,rosa aurora falcon fernandez,Mexico,coatepec,15,1 kg,AMECAFE,"July 26th, 2012",Typica,Washed / Wet,7.67,7.5,7.25,7.58,7.42,7.33,7.33,82.08,0.11,0,Green,11,1250.0,Media (Arabica),Select Harvest ROS,82.08,80.82248097489331,Estándar,Estándar,Sí
Arabica,royal base corporation,Other,Other,1,2 kg,Specialty Coffee Association,"July 23rd, 2012",Other,Natural / Dry,7.67,8.0,7.17,7.08,7.67,7.08,7.42,82.08,0.12,0,Green,2,1040.0,Media (Arabica),Select Harvest ROY,82.08,81.97983854742206,Estándar,Estándar,Sí
Arabica,sergio de la vequia bernardi,Mexico,veracruz,250,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.58,7.42,7.25,7.75,7.33,7.42,7.33,82.08,0.11,0,Green,1,1250.0,Media (Arabica),Origins SER,82.08,81.86698981470431,Estándar,Estándar,Sí
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,10,100 lbs,Specialty Coffee Association,"February 23rd, 2012",Hawaiian Kona,Washed / Wet,7.33,7.5,7.33,7.58,7.08,7.83,7.42,82.08,0.1,0,Green,2,157.93516800000003,Baja (Arabica),Private Reserve KON,82.08,82.18014814252953,Estándar,Estándar,Sí
Arabica,carcafe ltda ci,Colombia,cauca,275,70 kg,Almacafé,"April 18th, 2011",Caturra,Washed / Wet,7.67,7.42,7.67,7.33,7.25,7.58,7.17,82.08,0.08,1,Green,5,1600.0,Alta (Arabica),Mill CAR,82.08,83.45114439369875,Estándar,Premium,No
Arabica,bismarck castro,Honduras,Other,275,69 kg,Instituto Hondureño del Café,"June 1st, 2017",Caturra,Washed / Wet,7.5,7.5,7.17,7.5,7.5,7.42,7.42,82.0,0.12,0,Green,1,1600.0,Alta (Arabica),Heritage BIS,82.0,81.89987462751799,Estándar,Estándar,Sí
Arabica,bismarck castro,Honduras,Other,275,69 kg,Instituto Hondureño del Café,"April 6th, 2017",Caturra,Natural / Dry,7.5,7.5,7.25,7.33,7.42,7.5,7.5,82.0,0.1,0,Green,7,1600.0,Alta (Arabica),Heritage BIS,82.0,82.2054630174013,Estándar,Estándar,Sí
Arabica,ipanema coffees,Brazil,south of minas,230,60 kg,Brazil Specialty Coffee Association,"August 16th, 2016",Bourbon,Natural / Dry,7.5,7.33,7.42,7.5,7.33,7.42,7.5,82.0,0.11,0,Green,3,944.0,Baja (Arabica),Private Reserve IPA,82.0,82.65348518183792,Estándar,Premium,No
Arabica,didas,"Tanzania, United Republic Of",Other,2,80 kg,Africa Fine Coffee Association,"November 16th, 2015",Other,Washed / Wet,7.67,7.33,7.33,7.42,7.42,7.42,7.42,82.0,0.13,0,Green,20,1650.0,Alta (Arabica),Private Reserve DID,82.0,80.96362163695345,Estándar,Estándar,Sí
Arabica,minwook ku,Other,Other,1,2 kg,Specialty Coffee Institute of Asia,"November 5th, 2015",Other,Washed / Wet,7.42,7.5,7.25,7.33,7.5,7.5,7.5,82.0,0.12,0,Blue-Green,0,1250.0,Media (Arabica),Heritage MIN,82.0,82.12097049217452,Estándar,Estándar,Sí
Arabica,finca estate,"Tanzania, United Republic Of",Other,1,60 kg,Africa Fine Coffee Association,"December 18th, 2014",Other,Washed / Wet,7.42,7.42,7.33,7.58,7.33,7.42,7.5,82.0,0.12,0,Green,3,1350.0,Media (Arabica),Private Reserve FIN,82.0,81.97406095693486,Estándar,Estándar,Sí
Arabica,afca,Malawi,Other,16,60 kg,Africa Fine Coffee Association,"October 31st, 2014",Gesha,Washed / Wet,7.5,7.42,7.33,7.58,7.33,7.5,7.33,82.0,0.13,0,Blue-Green,1,2500.0,Premium (Arabica),Private Reserve AFC,82.0,82.80391755799343,Estándar,Premium,No
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan dist., tainan city 臺南市東山區",50,20 kg,Specialty Coffee Association,"July 22nd, 2014",Typica,Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,7.75,82.0,0.09,0,Green,0,600.0,Baja (Arabica),Heritage LIN,82.0,81.89985232777849,Estándar,Estándar,Sí
Arabica,doi tung development project,Thailand,thailand,1,1 kg,Specialty Coffee Association,"June 20th, 2014",Caturra,Washed / Wet,7.58,7.5,7.42,7.42,7.33,7.42,7.33,82.0,0.11,0,Green,0,800.0,Baja (Arabica),Origins DOI,82.0,82.49377413584658,Estándar,Estándar,Sí
Arabica,eric thormaehlen,Costa Rica,Other,250,1 kg,Specialty Coffee Association of Costa Rica,"June 9th, 2014",Catuai,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,7.33,82.0,0.1,0,Green,4,1300.0,Media (Arabica),Heritage ERI,82.0,82.92245194604736,Estándar,Premium,No
Arabica,beneficio santa rosa,Honduras,Other,275,69 kg,Instituto Hondureño del Café,"April 30th, 2014",Caturra,Washed / Wet,7.33,7.33,7.33,7.5,7.5,7.83,7.17,82.0,0.11,0,Green,5,1400.0,Media (Arabica),Private Reserve BEN,82.0,81.67404564169188,Estándar,Estándar,Sí
Arabica,racafe & cia s.c.a,Colombia,huila,250,70 kg,Almacafé,"September 13th, 2013",Caturra,Washed / Wet,7.33,7.33,7.58,7.5,7.5,7.58,7.17,82.0,0.11,0,Green,1,1900.0,Premium (Arabica),Heritage RAC,82.0,83.11982358171151,Estándar,Premium,No
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan dist., tainan city 臺南市東山區",30,10 kg,Specialty Coffee Association,"June 3rd, 2013",Typica,Washed / Wet,7.42,7.58,7.33,7.42,8.0,7.5,7.42,82.0,0.12,0,Blue-Green,0,650.0,Baja (Arabica),Heritage LIN,82.0,81.7563551464559,Estándar,Estándar,Sí
Arabica,owen carver,Brazil,Other,1,2 kg,Specialty Coffee Association,"May 21st, 2013",Mundo Novo,Natural / Dry,7.33,7.67,7.42,7.17,7.33,7.42,7.67,82.0,0.11,0,Blue-Green,0,1038.5,Media (Arabica),Select Harvest OWE,82.0,82.60857349469377,Estándar,Premium,No
Arabica,jorge octavio escamilla prado,Mexico,Other,15,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.67,7.33,7.25,7.5,7.42,7.42,7.42,82.0,0.12,0,Green,1,940.0,Baja (Arabica),Origins JOR,82.0,81.80247144273322,Estándar,Estándar,Sí
